ID,Token Count,Comment Text,Label
202,52,"Những cáo buộc này hoàn toàn là dối trá. Sự thật là những người này đã không nói bất cứ điều gì trước khi cô ấy qua đời. Và bây giờ họ lại xuất hiện để bắt nạt một diễn viên khác.
",Ủng hộ
203,16,"Có quá nhiều bằng chứng.. nhưng không ai tin cô ấy.
",Không ủng hộ
204,91,"Ở nước tôi, việc thấy khoảng cách tuổi tác này trong các mối quan hệ là khá bình thường. Tuy nhiên, các bậc cha mẹ thường cho phép...
",Trung lập
205,45,"ok, có một điều tôi luôn không thích ở anh ta: anh ta luôn trông quá trẻ, tất cả bọn họ đều vậy, nhưng đặc biệt là anh ta, tôi không biết nữa, trông anh ta kỳ lạ sao ấy, bạn biết không.
",Không liên quan
206,44,"ờ đợi đã đúng là cô ấy mới 15 nhưng nếu cô ấy không muốn thì chuyện này đã không xảy ra. Nhưng cô ấy cũng muốn mà.
",Không ủng hộ
207,52,"Tôi muốn hỏi mọi người một chuyện, chẳng phải chính các bạn cũng là những người mười bốn tuổi thích các idol Kpop ngoài 25 tuổi và gọi họ là ""baby"" sao?
",Trung lập
208,20,"Là một fan của anh Soo Hyun, tôi nghĩ đã đến lúc ngừng cuồng anh ấy rồi.
",Không ủng hộ
209,18,"Tao thất vọng quá...anh ấy là diễn viên yêu thích của tao.
",Không ủng hộ
210,14,"Chẳng phải đây chỉ toàn là những cáo buộc thôi sao?
",Trung lập
211,14,"Có phải anh ấy là diễn viên trong phim ""Nữ Hoàng Nước Mắt"" không?
",Không liên quan
212,14,"Anh bạn à, mẹ tôi lấy chồng năm 15 tuổi.",Không liên quan
213,9,"Cô ấy đã chết như thế nào vậy??
",Không liên quan
214,17,"Ủa chuyện gì đang xảy ra vậy? Ai đó giải thích đi?
",Trung lập
215,5,"Thật điên rồ.
",Trung lập
216,28,Anh ta có vẻ là trẻ vị thành niên. Ở Mỹ đó là bất hợp pháp. Tôi không biết ở Hàn Quốc thì thế nào.,Không ủng hộ
217,60,"Từ bình luận khác của tôi, tôi chỉ muốn nói điều này, tôi không ủng hộ anh ta và mọi người đã đổ lỗi cho người đàn ông về cái chết của cô ấy và chúng ta không hề biết lý do thực sự là gì và tôi không, cũng sẽ không bao giờ ủng hộ một người như vậy.
",Không ủng hộ
218,9,"Hey, chuyện gì đã xảy ra vậy?
",Trung lập
219,18,"Ai đó giải thích cái này được không?? Tôi vẫn không hiểu.
",Trung lập
220,19,"Tôi thấy ghê tởm vì trước đây tôi từng gọi hắn là đẹp trai.
",Không ủng hộ
221,18,"Chúng ta không bao giờ được an toàn cả. Xin chia buồn với thiên thần xinh đẹp đó.
",Không liên quan
222,21,"AI GIẢI THÍCH CHUYỆN GÌ ĐÃ XẢY RA VẬY !?????
",Trung lập
223,13,"Tôi nghĩ đó là lỗi của cả hai chứ không chỉ của riêng anh ta.
",Trung lập
224,15,"Việc mọi người bênh vực anh ta thật là điên rồ.
",Không ủng hộ
225,12,"Anh ta 27 còn cô ta 15.
",Không ủng hộ
226,5,"Chuyện gì đã xảy ra vậy?
",Trung lập
227,77,"Nếu điều này là sự thật thì đó không phải lỗi của cô ấy, mà là lỗi của gia đình cô ấy và anh ta! Vì nếu gia đình cô ấy biết về chuyện này thì tại sao họ không cố gắng ngăn chặn hoặc lên tiếng trước đó? Cô ấy không đáng phải chịu điều này!!
",Không ủng hộ
228,4,"Chờ đã cái gì cơ
",Trung lập
229,64,"Tôi không bênh vực Kim Soo Hyun ở đây, nhưng khi anh ta hẹn hò với Kim Sae Ron khi cô ấy còn chưa đủ tuổi vị thành niên, tại sao bố mẹ CÔ ẤY không can thiệp vào mối quan hệ này khi mà anh TA Kim Soo Hyun và BỐ MẸ CÔ ẤY, bố mẹ Sae Ron?
",Trung lập
230,62,"Mấy người lôi Sea Ron đến chỗ chết, bắt nạt cô ấy, và hủy hoại sự nghiệp của cô ấy. Bây giờ, mấy người muốn đổ lỗi cho Kim Soo Hyun và biến anh ấy thành mục tiêu mới của mấy người. Mấy người bị làm sao vậy??
",Ủng hộ
231,12,"Có phải anh chàng trong phim Nữ Hoàng Nước Mắt không vậy?
",Không liên quan
232,9,"#côngbằngchoKimSaeRon
",Không ủng hộ
233,8,"Chuyện gì đã xảy ra vậy Elain?
",Không liên quan
234,21,"Anh ta hẹn hò với cô ấy khi cô ấy 15 tuổi và anh ta đã kiện cô ấy, hủy hoại sự nghiệp của cô ấy.
",Không ủng hộ
235,11,"Kim Sae Ron, bạn xứng đáng với những điều tốt đẹp nhất.
",Không ủng hộ
236,71,"Tôi không bênh vực ai cả, nhưng cư dân mạng cũng cần có trách nhiệm. Các bạn quá nhanh nhảu ghét bỏ và phán xét người khác mà không cần biết toàn bộ câu chuyện. Đúng là anh ta sai, nhưng các bạn cũng vậy thôi.
",Trung lập
237,25,"Người Hàn Quốc tính tuổi ngay từ khi sinh ra.... Vậy nên cô bé thực ra mới 14 tuổi.
",Trung lập
238,7,"Chờ đã CÁI GÌ?!
",Trung lập
239,57,"Tôi thực sự cần mọi người hiểu rằng trẻ vị thành niên không thể là một người tham gia tự nguyện trong một mối quan hệ với người trưởng thành. Điều này xuất phát từ kiến thức và trải nghiệm cá nhân của tôi về việc bị dụ dỗ.
",Không ủng hộ
240,5,Tẩy chay Kim Soo Hyun,Không ủng hộ
241,33,"Thật đáng sợ khi lịch sử hết lần này đến lần khác cho thấy những người bị ảnh hưởng ít nhất hoặc không hề bị ảnh hưởng gì cả!
",Trung lập
242,71,"Tôi không bênh vực anh ta, nhưng dì này đã ở đâu trước đây? Chúng ta không biết cả hai phía, vì vậy đừng phán xét cuộc đời họ. Nếu tất cả đều sai thì sẽ hủy hoại anh ta, vì vậy hãy cứ chờ đợi công lý được thực thi.
",Trung lập
243,3,"Kim Soo Hyun
",Không liên quan
244,19,"Thật đáng tiếc khi anh ta hủy hoại sự nghiệp của mình và cuộc đời cô ấy.
",Không ủng hộ
245,52,"Tôi tức giận vì sự phản bội, vì đã không nói sự thật và phớt lờ lời cầu xin cho cô ấy trả tiền dần dần, trong khi biết cô ấy không có việc làm hoặc đang gặp khó khăn.
",Không ủng hộ
246,11,"Tôi luôn có một cảm giác tồi tệ về anh ta.
",Không ủng hộ
247,35,"Tôi hy vọng cô ấy để lại cả đống bằng chứng và linh hồn cô ấy sẽ dẫn đường cho gia đình tìm lại công lý cho cô ấy.
",Không ủng hộ
248,17,"Có lẽ cuối cùng cô ấy đã có được công lý. Yên nghỉ nhé người đẹp.
",Không ủng hộ
249,26,"Ở nước tôi, vẫn còn những người xem đây là chuyện bình thường và đổ lỗi cho cô gái.
",Không ủng hộ
250,14,"Cô ấy 15 tuổi, nghĩa là một đứa trẻ.",Không ủng hộ
251,12,"Không bao giờ xem ""Nữ Hoàng Nước Mắt"" như trước nữa.
",Không ủng hộ
252,17,"Việc anh ta thực ra đã 37 tuổi khiến mọi chuyện còn tệ hơn.
",Không ủng hộ
253,23,"Không có bí mật nào là mãi mãi, và nếu có, nó sẽ tự lộ ra thôi.
",Trung lập
254,28,"Họ đã ở bên nhau một thời gian dài. Chẳng lẽ anh ta không có nghĩa vụ trả nợ cho cô ấy sao?
",Không ủng hộ
255,44,"Sao tôi cứ có cảm giác chuyện này từng xảy ra rồi ấy, như thể tôi thề là mình đã từng trải qua hoàn cảnh y hệt này, và giờ nó thực sự đang xảy ra vậy.
",Trung lập
256,19,"KHÔNG, BÌNH LUẬN CỦA TÔI ĐANG LƠ LỬNG Ở ĐÂU ĐÓ",Không liên quan
257,37,"Việc là sau khi xem ""Nữ hoàng nước mắt"", tôi đã nghĩ anh ấy là một diễn viên lịch thiệp, bạn không bao giờ thực sự biết được họ cả.
",Không ủng hộ
258,6,"Anh ta nhận tiền từ Trung Quốc.
",Không ủng hộ
259,13,"Vậy mà vẫn có người ủng hộ hắn...
",Không ủng hộ
260,10,"Không gì tệ hơn việc họ đối xử với Taeil.
",Không liên quan
261,17,"Tôi rất thất vọng, anh ấy là một trong những diễn viên yêu thích của tôi.
",Không ủng hộ
262,28,"Đã có bằng chứng cho thấy anh ta hẹn hò với cô ấy rồi, ảnh và tin nhắn trò chuyện trên kênh Hàn Quốc đó.
",Không ủng hộ
263,6,"DRAKEEEEEE
",Không liên quan
264,36,"Tao không bênh vực mấy thằng tin ba cái vớ vẩn đâu, MẤY NGƯỜI HÃY DỪNG NGAY VIỆC TIN MỌI THỨ TRÊN MẠNG CHẾT TIỆT ĐI.",Trung lập
265,13,Không phải tôi nói BENZEMAAAAA,Không liên quan
266,9,"#côngbằngchoKimSaeRon
",Không ủng hộ
267,6,"Wattpad ngoài đời thực
",Không liên quan
268,71,"""DUl là gì? Sao Kim Sae Ron lại sở hữu tiền của công ty? Xin lỗi, tôi thấy khó hiểu quá. Tại sao cô ấy cần phải trả nợ? Có chuyện gì đó liên quan đến việc Netflix yêu cầu vận động viên đoạt huy chương vàng phải trả tiền à? Ai đó giải thích giúp tôi với.""
",Trung lập
269,7,"Kim Saeron yên nghỉ nhé, hãy an nghỉ.
",Không liên quan
270,62,Thật lòng mà nói thì mấy người được gì khi lan truyền mấy tin đồn này và cố gắng lôi kéo một người không liên quan gì đến cái chết của cô ấy vậy? Và bố mẹ cô ấy đâu rồi?,Ủng hộ
271,12,"Nhưng đó chẳng phải cũng là lựa chọn của cô ấy sao?
",Trung lập
272,56,"Chuyện cũng y như với cô gái kia, anh hành hạ cô ấy đến khi cô ấy không thể chịu đựng được nữa, và giờ cô ấy không còn nữa thì anh lại cố gắng đổ lỗi cho người khác, vậy anh sẽ không bao giờ dừng lại sao?
",Không ủng hộ
273,74,"Tôi vẫn không thể hiểu tại sao cô ấy lại ở bên anh ta. Và tại sao bố mẹ cô ấy lại cho phép điều đó. Bởi vì đây không chỉ là lỗi của riêng anh ta mà còn là của bố mẹ cô ấy nữa, tôi sẽ nói vậy, vì họ đã cho phép một người đàn ông 27 tuổi hẹn hò với cô ấy.
",Không ủng hộ
274,47,"Chúng ta đã biết ai sẽ thắng vụ này rồi, luôn luôn là những người GIÀU CÓ. Ông ta quá giàu. Không có công lý cho những người THẤP KÉM hơn họ.
",Không ủng hộ
275,64,"Không phải ý tôi nói hẹn hò với trẻ 16 tuổi là được, nhưng chẳng phải độ tuổi được phép quan hệ tình dục ở Hàn Quốc là 13 vào năm 2016 sao? Về mặt đạo đức thì sai, nhưng rõ ràng là vẫn hợp pháp. Hàn Quốc cũng đã làm cô ấy thất vọng nếu những cáo buộc này là đúng.
",Trung lập
276,11,"#TRẢLẠIKIMSAERONCÔNGBẰNG
",Không ủng hộ
277,20,"Vậy là đã xác nhận họ hẹn hò khi cô ấy còn vị thành niên à??
",Trung lập
278,46,"Cô ta đang nợ công ty bao nhiêu tiền vậy? Sao chúng ta không tự nói thật với nhau rằng trong ngành này, chẳng ai yêu ai cả, nên họ không thể hạ bệ được người này đâu.
",Trung lập
279,8,"Cô gái tội nghiệp đã chết vô ích.
",Không ủng hộ
280,13,"Sao bố mẹ cô ấy không nói gì?
",Trung lập
281,19,Tôi vẫn không thể tin là có người bảo vệ hắn.,Không ủng hộ
282,43,"Điều đó đúng mặc dù kênh YouTube đó chuyên lan truyền tin đồn. Tôi không biết gì cả, tôi không đứng về bên nào cả, tôi chỉ biết cô ấy đã qua đời.
",Trung lập
283,20,Đó không phải là tôi khi tôi biết rằng tôi đã hét lên BENZEMAAAA,Không liên quan
284,41,"Trời ơi bài hát này, ahahaha, Người hầu gái đáng sợ thật sự. Tôi nhớ bộ phim này, tôi đã không thể xem nó ở rạp chiếu phim vì giới hạn độ tuổi.
",Không liên quan
285,33,RIP #KimSaeron. Công lý sẽ thắng thôi. Bảo sao tôi chẳng bao giờ xem phim hay chương trình của #KimSoHyun.,Không ủng hộ
286,26,"Bác sĩ tiết lộ cô ấy đã bị ép phá thai khi còn là trẻ vị thành niên.
",Không ủng hộ
287,45,"Anh ấy từng là diễn viên yêu thích của tôi, tôi không thể ghét những bộ phim của anh ấy vì chúng từng khiến tôi hạnh phúc. Tôi sẽ ghét hành động của anh ấy, về những gì anh ấy đã làm.
",Không ủng hộ
288,39,"Không có bằng chứng nào cho thấy họ ở bên nhau khi cô ấy 15 tuổi! Và tao không bênh vực anh ta nhưng không có bằng chứng!
",Trung lập
289,21,"Có ai đó cho tôi biết chuyện gì đã xảy ra không? Có phải cô ấy đã chết rồi không??
",Trung lập
290,20,"Không, vì tôi cảm thấy có những năng lượng xấu mỗi khi xem anh ta trên phim truyền hình Hàn Quốc.
",Không ủng hộ
291,20,"cho mình xin thông tin cụ thể hơn về vấn đề bạn muốn biết với ạ, mình không biết bạn muốn hỏi gì hết",Không liên quan
292,44,"Tôi nghe ai đó nói rằng họ gặp nhau khi cô ấy 15 tuổi, nhưng cô ấy không hẹn hò với anh ta vào thời điểm đó, tôi cần tìm hiểu thêm về chuyện này.
",Trung lập
293,20,Chuyện này bình thường với tôi vì họ vẫn chưa phát hiện ra thôi.,Trung lập
294,33,"Được thôi nhưng tại sao bố mẹ cô ấy lại đợi lâu như vậy mới nói gì đó? Tại sao họ lại để anh ta hẹn hò với cô ấy??
",Trung lập
295,14,"Bạn có biết chúng tôi mệt mỏi như thế nào khi làm việc cho Chúa không?
",Không liên quan
296,27,"Ôi trời, anh ta spoil hết cả phim rồi... Tôi không muốn xem nữa.",Không liên quan
297,10,"Nhưng cô ấy đâu có bị ép buộc...
",Trung lập
298,5,Tôi yêu Kim Soo Hyun,Ủng hộ
299,25,"Hàn Quốc có cộng thêm hai tuổi vào tuổi thật của bạn không? Vậy thì có lẽ cô bé đó thực ra mới 13 tuổi.
",Trung lập
300,47,"Sao mấy người lại không thể trách những kẻ bắt nạt Sae Ron vậy? Tôi nghĩ mấy người vui lắm khi đăng bài gì đó rồi nhận được nhiều lượt thích.
",Không ủng hộ
301,3,Không phải Drake,Không liên quan
302,19,"Ở Hàn Quốc chẳng ai quan tâm đến nó cả, hầu hết mọi người đều không biết gì.
",Không liên quan
303,12,"Xin đừng bắt tôi chứng minh điều đó.
",Trung lập
304,24,"Tôi vừa mới bắt đầu xem bộ phim K-drama đầu tiên có Kim Soo Hyun đóng. ÔI TRỜI.
",Không liên quan
305,26,"Bài học rút ra là đừng bao giờ nói ""idol của tao sẽ không bao giờ làm thế"" nữa.
",Không ủng hộ
306,10,"Thật là một nỗi thất vọng lớn.
",Không ủng hộ
307,17,"Thực tế thì cô ấy 14 tuổi vì cách tính tuổi ở Hàn Quốc khác.
",Trung lập
308,11,"Đây là phiên bản Hàn Quốc của Two-Face và Annie.
",Không liên quan
309,27,"Việc anh ta không đến dự đám tang của cô ấy đã nói lên tất cả những gì bạn cần biết!
",Không ủng hộ
310,8,"Tôi và Jungkook bây giờ:
",Không liên quan
311,8,"Ai đó có thể làm ơn dịch Elaine Olss không?
",Không liên quan
312,11,Ai đó có thể giải thích toàn bộ câu chuyện được không,Trung lập
313,19,"Món quà sinh nhật của Sae Ron dành cho Soo Hyun chính là đám tang của anh ta.
",Không ủng hộ
